emp_id,name,department,salary,join_date,status
166,Emp_166,IT,66335,2021-05-19,Active
167,Emp_167,IT,77416,2021-08-18,Resigned
168,Emp_168,Sales,90040,2022-06-08,Active
169,Emp_169,Finance,101256,2022-09-24,Active
170,Emp_170,HR,85059,2021-06-08,Resigned
171,Emp_171,Sales,38270,2022-05-15,Active
172,Emp_172,Finance,68057,2021-08-18,Active
173,Emp_173,IT,73277,2020-11-23,Active
174,Emp_174,Finance,53489,2020-12-31,Active
175,Emp_175,HR,36932,2020-10-06,Resigned
176,Emp_176,Sales,94719,2021-10-13,Active
177,Emp_177,IT,44914,2020-10-23,Resigned
178,Emp_178,Marketing,99417,2021-10-16,Active
179,Emp_179,Marketing,104958,2020-07-17,Active
180,Emp_180,IT,46940,2021-09-05,Active
181,Emp_181,HR,75248,2022-06-12,Active
182,Emp_182,Finance,69462,2020-10-04,Active
183,Emp_183,Finance,49701,2021-07-01,Active
184,Emp_184,Sales,76088,2022-04-23,Active
185,Emp_185,Finance,31690,2020-05-20,Active
186,Emp_186,IT,70049,2021-01-16,Active
187,Emp_187,Sales,86469,2020-12-14,Resigned
188,Emp_188,Finance,56491,2020-08-11,Active
189,Emp_189,Marketing,99478,2020-08-14,Active
190,Emp_190,Finance,98898,2022-05-16,Resigned
191,Emp_191,IT,52184,2021-03-03,Active
192,Emp_192,Sales,58108,2020-04-29,Active
193,Emp_193,HR,32277,2021-05-06,Active
194,Emp_194,HR,79743,2021-12-08,Active
195,Emp_195,Finance,51973,2022-04-16,Resigned
196,Emp_196,Sales,98566,2022-02-20,Active
197,Emp_197,Marketing,60812,2021-12-27,Active
198,Emp_198,Marketing,39904,2022-02-01,Active
199,Emp_199,Sales,59144,2020-05-11,Active
200,Emp_200,HR,59697,2020-11-10,Active
201,Emp_201,IT,69494,2026-04-19,Active
202,Emp_202,HR,63760,2026-04-19,Active
203,Emp_203,IT,46144,2026-04-19,Active
204,Emp_204,HR,39496,2026-04-19,Active
205,Emp_205,HR,61144,2026-04-19,Active
206,Emp_206,HR,45324,2026-04-19,Active
207,Emp_207,IT,54868,2026-04-19,Active
208,Emp_208,Finance,65226,2026-04-19,Active
209,Emp_209,Marketing,75338,2026-04-19,Active
210,Emp_210,Sales,73104,2026-04-19,Active
211,Emp_211,Finance,71936,2026-04-19,Active
212,Emp_212,IT,51377,2026-04-19,Active
213,Emp_213,Finance,65509,2026-04-19,Active
214,Emp_214,IT,79651,2026-04-19,Active
215,Emp_215,IT,67371,2026-04-19,Active
216,Emp_216,HR,31967,2026-04-19,Active
217,Emp_217,Finance,37549,2026-04-19,Active
218,Emp_218,IT,49043,2026-04-19,Active
219,Emp_219,HR,42740,2026-04-19,Active
220,Emp_220,Finance,68383,2026-04-19,Active
