emp_id,name,department,salary,join_date,status
101,Emp_101,FINANCE,72769,2021-05-12,ACTIVE
102,Emp_102,MARKETING,99489,2022-05-12,ACTIVE
103,Emp_103,MARKETING,88360,2021-04-13,ACTIVE
104,Emp_104,FINANCE,47295,2022-07-08,ACTIVE
105,Emp_105,FINANCE,52509,2022-03-19,ACTIVE
106,Emp_106,FINANCE,59724,2021-05-10,ACTIVE
107,Emp_107,FINANCE,67767,2022-02-27,ACTIVE
108,Emp_108,IT,49443,2020-12-27,ACTIVE
109,Emp_109,FINANCE,89759,2022-09-06,ACTIVE
110,Emp_110,HR,51075,2021-12-29,ACTIVE
111,Emp_111,MARKETING,67387,2020-07-05,ACTIVE
112,Emp_112,HR,50117,2020-06-14,ACTIVE
113,Emp_113,HR,45324,2020-02-12,ACTIVE
114,Emp_114,FINANCE,46577,2021-03-27,ACTIVE
115,Emp_115,FINANCE,78453,2020-07-07,ACTIVE
116,Emp_116,HR,34546,2021-11-12,ACTIVE
117,Emp_117,FINANCE,75068,2020-05-31,ACTIVE
118,Emp_118,FINANCE,88776,2021-07-06,ACTIVE
119,Emp_119,HR,99945,2020-11-04,ACTIVE
120,Emp_120,IT,33266,2021-02-18,ACTIVE
121,Emp_121,SALES,49055,2022-08-28,ACTIVE
122,Emp_122,SALES,71971,2020-06-08,ACTIVE
123,Emp_123,IT,96507,2020-12-05,ACTIVE
124,Emp_124,FINANCE,92116,2022-07-06,ACTIVE
125,Emp_125,FINANCE,49278,2022-03-29,ACTIVE
126,Emp_126,MARKETING,87947,2020-12-12,ACTIVE
127,Emp_127,IT,92781,2022-07-10,ACTIVE
128,Emp_128,IT,48274,2021-11-25,ACTIVE
129,Emp_129,MARKETING,45319,2020-11-11,ACTIVE
130,Emp_130,IT,82642,2021-09-24,ACTIVE
131,Emp_131,HR,88454,2020-12-31,ACTIVE
132,Emp_132,IT,72777,2020-02-26,ACTIVE
133,Emp_133,MARKETING,55578,2021-08-20,ACTIVE
134,Emp_134,MARKETING,59116,2022-03-11,ACTIVE
135,Emp_135,FINANCE,55652,2020-01-24,ACTIVE
136,Emp_136,IT,88387,2021-11-24,ACTIVE
137,Emp_137,IT,97081,2021-02-07,ACTIVE
138,Emp_138,HR,94286,2020-11-21,ACTIVE
139,Emp_139,MARKETING,97050,2022-08-24,ACTIVE
140,Emp_140,IT,77325,2021-02-11,ACTIVE
141,Emp_141,HR,86051,2021-01-13,ACTIVE
142,Emp_142,SALES,78867,2020-01-13,ACTIVE
143,Emp_143,FINANCE,75209,2020-12-25,ACTIVE
144,Emp_144,FINANCE,88402,2022-06-14,ACTIVE
145,Emp_145,MARKETING,41481,2020-08-08,ACTIVE
146,Emp_146,SALES,84474,2022-04-02,ACTIVE
147,Emp_147,SALES,67831,2020-06-16,ACTIVE
148,Emp_148,SALES,84289,2020-05-22,ACTIVE
149,Emp_149,MARKETING,41282,2020-05-27,ACTIVE
150,Emp_150,HR,69745,2021-05-01,ACTIVE
